date,rule,return,overnight,intraday,netvalue,confirmed_1457,close_has_signal,ret_overnight,ret_intraday,ret_total,month
2023/7/14,43,0.000765238,0,0.000765238, 1.5269 ,TRUE,TRUE,0,0.000765238,0.000765238,Jul-23
2023/7/17,0,0,0,0, 1.5269 ,FALSE,FALSE,0,0,0,Jul-23
2023/7/18,26,-0.000733627,0,-0.000733627, 1.5261 ,TRUE,TRUE,0,-0.000733627,-0.000733627,Jul-23
2023/7/19,30,0.008551069,0,0.008551069, 1.5347 ,TRUE,TRUE,0,0.008551069,0.008551069,Jul-23
2023/7/20,0,0,0,0, 1.5347 ,FALSE,FALSE,0,0,0,Jul-23
2023/7/21,0,0,0,0, 1.5347 ,FALSE,FALSE,0,0,0,Jul-23
2023/7/24,0,0,0,0, 1.5347 ,FALSE,FALSE,0,0,0,Jul-23
2023/7/25,46,-0.000480619,0.000811232,-0.001290805, 1.5342 ,TRUE,FALSE,0.000811232,0,0.000811232,Jul-23
2023/7/26,0,0,0,0, 1.5342 ,FALSE,TRUE,0,0.002703956,0.002703956,Jul-23
2023/7/27,0,0,0,0, 1.5342 ,FALSE,FALSE,0,0,0,Jul-23
2023/7/28,11,9.84413E-05,0,9.84413E-05, 1.5343 ,TRUE,TRUE,0,9.844134536518556e-05,9.844134536507454e-05,Jul-23
2023/7/31,24,0.000754791,0.000918876,-0.000163934, 1.5350 ,TRUE,TRUE,0.000918876,-0.000163934,0.000754791,Jul-23
2023/8/1,0,0,0,0, 1.5350 ,FALSE,FALSE,0,0,0,Aug-23
2023/8/2,0,0,0,0, 1.5350 ,FALSE,FALSE,0,0,0,Aug-23
2023/8/3,29,-0.000400871,-0.009502262,0.009188705, 1.5346 ,TRUE,TRUE,-0.009502262,0.009188705,-0.000400871,Aug-23
2023/8/4,45,0.003630106,0.00173016,0.001896664, 1.5383 ,TRUE,TRUE,0.00173016,0.001896664,0.003630106,Aug-23
2023/8/7,30,-0.002963976,0,-0.002963976, 1.5353 ,TRUE,TRUE,0,-0.002963976,-0.002963976,Aug-23
2023/8/8,0,0,0,0, 1.5353 ,FALSE,FALSE,0,0,0,Aug-23
2023/8/9,0,0,0,0, 1.5353 ,FALSE,FALSE,0,0,0,Aug-23
2023/8/10,32,0.024450117,0.001608363,0.022805075, 1.5598 ,TRUE,TRUE,0.001608363,0.022805074506645262,0.024450116846020498,Aug-23
2023/8/11,1,0.004212672,0,0.004212672, 1.5640 ,TRUE,TRUE,0,0.004212672,0.004212672,Aug-23
2023/8/14,34,-0.007259589,0,-0.007259589, 1.5567 ,TRUE,TRUE,0,-0.007259589,-0.007259589,Aug-23
2023/8/15,30,0.003464567,0,0.003464567, 1.5602 ,TRUE,FALSE,0,0,0,Aug-23
2023/8/16,25,0.007790143,0,0.007790143, 1.5680 ,TRUE,FALSE,0,0,0,Aug-23
2023/8/17,0,0,0,0, 1.5680 ,FALSE,FALSE,0,0,0,Aug-23
2023/8/18,0,0,0,0, 1.5680 ,FALSE,FALSE,0,0,0,Aug-23
2023/8/21,0,0,0,0, 1.5680 ,FALSE,FALSE,0,0,0,Aug-23
2023/8/22,29,0.012733191,-0.000160218,0.012895475, 1.5807 ,TRUE,TRUE,-0.000160218,0.012895474569483478,0.012733190587336685,Aug-23
2023/8/23,0,0,0,0, 1.5807 ,FALSE,FALSE,0,0,0,Aug-23
2023/8/24,0,0,0,0, 1.5807 ,FALSE,FALSE,0,0,0,Aug-23
2023/8/25,0,0,0,0, 1.5807 ,FALSE,FALSE,0,0,0,Aug-23
2023/8/28,24,0.021957784,-0.001274968,0.023262411, 1.6027 ,TRUE,TRUE,-0.001274968,0.023262411,0.021957784388723534,Aug-23
2023/8/29,45,7.97929E-05,-0.003430829,0.003522708, 1.6027 ,TRUE,TRUE,-0.003430829,0.003522708,7.979289871551387e-05,Aug-23
2023/8/30,0,0,0,0, 1.6027 ,FALSE,FALSE,0,0,0,Aug-23
2023/8/31,37,0.006126843,0.004765939,0.001354449, 1.6089 ,TRUE,FALSE,0.004765939,0,0.004765939,Aug-23
2023/9/1,28,0.008400747,0,0.008400747, 1.6173 ,TRUE,TRUE,0,0.008400747,0.008400747,Sep-23
2023/9/4,11,0.006284341,0,0.006284341, 1.6235 ,TRUE,TRUE,0,0.006284341,0.006284341,Sep-23
2023/9/5,0,0,0,0, 1.6235 ,FALSE,FALSE,0,0,0,Sep-23
2023/9/6,0,0,0,0, 1.6235 ,FALSE,FALSE,0,0,0,Sep-23
2023/9/7,0,0,0,0, 1.6235 ,FALSE,FALSE,0,0,0,Sep-23
2023/9/8,0,0,0,0, 1.6235 ,FALSE,FALSE,0,0,0,Sep-23
2023/9/11,0,0,0,0, 1.6235 ,FALSE,FALSE,0,0,0,Sep-23
2023/9/12,0,0,0,0, 1.6235 ,FALSE,FALSE,0,0,0,Sep-23
2023/9/13,0,0,0,0, 1.6235 ,FALSE,FALSE,0,0,0,Sep-23
2023/9/14,0,0,0,0, 1.6235 ,FALSE,FALSE,0,0,0,Sep-23
2023/9/15,0,0,0,0, 1.6235 ,FALSE,FALSE,0,0,0,Sep-23
2023/9/18,29,0.000626204,0.001572945,-0.000945254, 1.6242 ,TRUE,TRUE,0.001572945,-0.000945254,0.000626204,Sep-23
2023/9/19,0,0,0,0, 1.6242 ,FALSE,FALSE,0,0,0,Sep-23
2023/9/20,30,0.006987454,0,0.006987454, 1.6312 ,TRUE,TRUE,0,0.006987454,0.006987454,Sep-23
2023/9/21,0,0,0,0, 1.6312 ,FALSE,FALSE,0,0,0,Sep-23
2023/9/22,46,0.002058711,0.000883112,0.001174562, 1.6332 ,TRUE,TRUE,0.000883112,0.001174562,0.002058711,Sep-23
2023/9/25,0,0,0,0, 1.6332 ,FALSE,FALSE,0,0,0,Sep-23
2023/9/26,0,0,0,0, 1.6332 ,FALSE,FALSE,0,0,0,Sep-23
2023/9/27,0,0,0,0, 1.6332 ,FALSE,FALSE,0,0,0,Sep-23
2023/9/28,0,0,0,0, 1.6332 ,FALSE,FALSE,0,0,0,Sep-23
2023/10/9,30,0.012708499,0,0.012708499, 1.6459 ,TRUE,TRUE,0,0.012708498808578161,0.012708498808578161,Oct-23
2023/10/10,0,0,0,0, 1.6459 ,FALSE,FALSE,0,0,0,Oct-23
2023/10/11,30,0.002613861,0,0.002613861, 1.6485 ,TRUE,TRUE,0,0.002613861,0.002613861,Oct-23
2023/10/12,28,-0.002080666,0,-0.002080666, 1.6465 ,TRUE,TRUE,0,-0.002080666,-0.002080666,Oct-23
2023/10/13,0,0,0,0, 1.6465 ,FALSE,FALSE,0,0,0,Oct-23
2023/10/16,27,0.00057284,0.00100247,-0.0004292, 1.6470 ,TRUE,TRUE,0.00100247,-0.0004292,0.00057284,Oct-23
2023/10/17,30,0.001294498,0,0.001294498, 1.6483 ,TRUE,TRUE,0,0.001294498,0.001294498,Oct-23
2023/10/18,0,0,0,0, 1.6483 ,FALSE,FALSE,0,0,0,Oct-23
2023/10/19,7,-0.004748813,-0.003499125,-0.001254076, 1.6436 ,TRUE,TRUE,-0.003499125,-0.001254076,-0.004748813,Oct-23
2023/10/20,0,0,0,0, 1.6436 ,FALSE,FALSE,0,0,0,Oct-23
2023/10/23,19,-0.004207089,-0.004290868,8.41397E-05, 1.6394 ,TRUE,TRUE,-0.004290868,8.413967185527671e-05,-0.004207089,Oct-23
2023/10/24,0,0,0,0, 1.6394 ,FALSE,FALSE,0,0,0,Oct-23
2023/10/25,32,-0.003882223,0.003879286,-0.007731516, 1.6355 ,TRUE,TRUE,0.003879286,-0.007731516,-0.003882223,Oct-23
2023/10/26,0,0,0,0, 1.6355 ,FALSE,FALSE,0,0,0,Oct-23
2023/10/27,0,0,0,0, 1.6355 ,FALSE,FALSE,0,0,0,Oct-23
2023/10/30,0,0,0,0, 1.6355 ,FALSE,TRUE,0,-0.001741294,-0.001741294,Oct-23
2023/10/31,0,0,0,0, 1.6355 ,FALSE,FALSE,0,0,0,Oct-23
2023/11/1,37,0.012363519,0.003187028,0.009147337, 1.6479 ,TRUE,TRUE,0.003187028,0.009147337,0.012363518530171591,Nov-23
2023/11/2,0,0,0,0, 1.6479 ,FALSE,FALSE,0,0,0,Nov-23
2023/11/3,26,0.007380738,0,0.007380738, 1.6552 ,TRUE,TRUE,0,0.007380738,0.007380738,Nov-23
2023/11/6,0,0,0,0, 1.6552 ,FALSE,FALSE,0,0,0,Nov-23
2023/11/7,0,0,0,0, 1.6552 ,FALSE,FALSE,0,0,0,Nov-23
2023/11/8,0,0,0,0, 1.6552 ,FALSE,FALSE,0,0,0,Nov-23
2023/11/9,30,0.005841698,0,0.005841698, 1.6611 ,TRUE,TRUE,0,0.005841698,0.005841698,Nov-23
2023/11/10,0,0,0,0, 1.6611 ,FALSE,FALSE,0,0,0,Nov-23
2023/11/13,0,0,0,0, 1.6611 ,FALSE,FALSE,0,0,0,Nov-23
2023/11/14,0,0,0,0, 1.6611 ,FALSE,FALSE,0,0,0,Nov-23
2023/11/15,28,-0.003443257,0,-0.003443257, 1.6576 ,TRUE,TRUE,0,-0.003443257,-0.003443257,Nov-23
2023/11/16,25,0.000333056,0,0.000333056, 1.6580 ,TRUE,TRUE,0,0.000333056,0.000333056,Nov-23
2023/11/17,0,0,0,0, 1.6580 ,FALSE,FALSE,0,0,0,Nov-23
2023/11/20,0,0,0,0, 1.6580 ,FALSE,FALSE,0,0,0,Nov-23
2023/11/21,0,0,0,0, 1.6580 ,FALSE,FALSE,0,0,0,Nov-23
2023/11/22,0,0,0,0, 1.6580 ,FALSE,FALSE,0,0,0,Nov-23
2023/11/23,0,0,0,0, 1.6580 ,FALSE,FALSE,0,0,0,Nov-23
2023/11/24,30,0.007276681,0,0.007276681, 1.6652 ,TRUE,FALSE,0,0,0,Nov-23
2023/11/27,0,0,0,0, 1.6652 ,FALSE,FALSE,0,0,0,Nov-23
2023/11/28,34,-0.003561792,0,-0.003561792, 1.6617 ,FALSE,FALSE,0,0,0,Nov-23
2023/11/29,37,0.001840877,-0.000400297,0.002242071, 1.6635 ,TRUE,TRUE,-0.000400297,0.002242071,0.001840877,Nov-23
2023/11/30,0,0,0,0, 1.6635 ,FALSE,TRUE,0,0.005246679,0.005246679,Nov-23
2023/12/1,0,0,0,0, 1.6635 ,FALSE,FALSE,0,0,0,Dec-23
2023/12/4,0,0,0,0, 1.6635 ,FALSE,FALSE,0,0,0,Dec-23
2023/12/5,1,0.006887661,0,0.006887661, 1.6704 ,TRUE,TRUE,0,0.006887661,0.006887661,Dec-23
2023/12/6,0,0,0,0, 1.6704 ,FALSE,FALSE,0,0,0,Dec-23
2023/12/7,0,0,0,0, 1.6704 ,FALSE,FALSE,0,0,0,Dec-23
2023/12/8,32,-0.006953429,0.006655672,-0.013519122, 1.6635 ,TRUE,FALSE,0.006655672,0,0.006655672,Dec-23
2023/12/11,33,0.006107137,-0.002791834,0.008923885, 1.6696 ,TRUE,TRUE,-0.002791834,0.008923885,0.006107137,Dec-23
2023/12/12,29,0.020233835,0.003468609,0.016707275, 1.6898 ,TRUE,TRUE,0.003468609,0.016707274625826773,0.020233835,Dec-23
2023/12/13,5,0.004499158,-0.006175772,0.010741265, 1.6943 ,TRUE,TRUE,-0.006175772,0.010741265344664908,0.004499158,Dec-23
2023/12/14,0,0,0,0, 1.6943 ,FALSE,FALSE,0,0,0,Dec-23
2023/12/15,0,0,0,0, 1.6943 ,FALSE,FALSE,0,0,0,Dec-23
2023/12/18,29,-0.001868071,0.00097561,-0.002840909, 1.6924 ,TRUE,TRUE,0.00097561,-0.002840909,-0.001868071,Dec-23
2023/12/19,0,0,0,0, 1.6924 ,FALSE,FALSE,0,0,0,Dec-23
2023/12/20,0,0,0,0, 1.6924 ,FALSE,FALSE,0,0,0,Dec-23
2023/12/21,46,-0.002647335,0.000120705,-0.002767706, 1.6898 ,TRUE,TRUE,0.000120705,-0.002767706,-0.002647335,Dec-23
2023/12/22,0,0,0,0, 1.6898 ,FALSE,FALSE,0,0,0,Dec-23
2023/12/25,28,-0.003249605,0,-0.003249605, 1.6865 ,TRUE,TRUE,0,-0.003249605,-0.003249605,Dec-23
2023/12/26,0,0,0,0, 1.6865 ,FALSE,FALSE,0,0,0,Dec-23
2023/12/27,0,0,0,0, 1.6865 ,FALSE,FALSE,0,0,0,Dec-23
2023/12/28,0,0,0,0, 1.6865 ,FALSE,FALSE,0,0,0,Dec-23
2023/12/29,0,0,0,0, 1.6865 ,FALSE,FALSE,0,0,0,Dec-23
2024/1/2,0,0,0,0, 1.6865 ,FALSE,FALSE,0,0,0,Jan-24
2024/1/3,30,0.00609703,0,0.00609703, 1.6926 ,TRUE,TRUE,0,0.00609703,0.00609703,Jan-24
2024/1/4,0,0,0,0, 1.6926 ,FALSE,FALSE,0,0,0,Jan-24
2024/1/5,0,0,0,0, 1.6926 ,FALSE,FALSE,0,0,0,Jan-24
2024/1/8,17,-0.002684198,0,-0.002684198, 1.6899 ,FALSE,TRUE,0,-0.002684198,-0.002684198,Jan-24
2024/1/9,32,0.004317097,0.00376625,0.00054878, 1.6943 ,TRUE,FALSE,0.00376625,0,0.00376625,Jan-24
2024/1/10,0,0,0,0, 1.6943 ,FALSE,FALSE,0,0,0,Jan-24
2024/1/11,0,0,0,0, 1.6943 ,FALSE,FALSE,0,0,0,Jan-24
2024/1/12,0,0,0,0, 1.6943 ,FALSE,FALSE,0,0,0,Jan-24
2024/1/15,0,0,0,0, 1.6943 ,FALSE,FALSE,0,0,0,Jan-24
2024/1/16,29,0.022869715,0.003286844,0.019518717, 1.7171 ,TRUE,TRUE,0.003286844,0.019518717,0.022869715290640302,Jan-24
2024/1/17,2,0.005420702,-0.001634182,0.007066432, 1.7226 ,TRUE,TRUE,-0.001634182,0.007066432,0.005420702,Jan-24
2024/1/18,13,0.007217432,0,0.007217432, 1.7298 ,TRUE,TRUE,0,0.007217432,0.007217432,Jan-24
2024/1/19,29,0.014705084,0.000626903,0.014069361, 1.7445 ,TRUE,TRUE,0.000626903,0.014069361,0.014705084,Jan-24
2024/1/22,41,0.010697879,0,0.010697879, 1.7552 ,TRUE,TRUE,0,0.010697879302750124,0.010697879302750124,Jan-24
2024/1/23,21,0.018706774,0.010415799,0.008205509, 1.7739 ,TRUE,TRUE,0.010415799,0.008205509,0.018706774435463647,Jan-24
2024/1/24,0,0,0,0, 1.7739 ,FALSE,TRUE,0,0.024247788,0.024247788,Jan-24
2024/1/25,0,0,0,0, 1.7739 ,FALSE,TRUE,0,0.003466505,0.003466505,Jan-24
2024/1/26,0,0,0,0, 1.7739 ,FALSE,FALSE,0,0,0,Jan-24
2024/1/29,18,-0.025627401,-0.007602387,-0.018163097, 1.7483 ,TRUE,TRUE,-0.007602387,0.018163097,0.010422627319545574,Jan-24
2024/1/30,17,0.019494737,0,0.019494737, 1.7677 ,TRUE,TRUE,0,0.019494736842105453,0.019494736842105453,Jan-24
2024/1/31,18,-0.001846524,-0.001588869,-0.000258065, 1.7659 ,TRUE,TRUE,-0.001588869,-0.000258065,-0.001846524,Jan-24
2024/2/1,0,0,0,0, 1.7659 ,FALSE,FALSE,0,0,0,Feb-24
2024/2/2,19,0.029783043,0.008376174,0.02122905, 1.7957 ,TRUE,TRUE,0.008376174,0.02122905,0.029783043,Feb-24
2024/2/5,0,0,0,0, 1.7957 ,FALSE,TRUE,0,0.041561554,0.041561554,Feb-24
2024/2/6,9,0.066586823,0.000726612,0.065812391, 1.8623 ,TRUE,TRUE,0.000726612,0.065812391,0.066586823,Feb-24
2024/2/7,0,0,0,0, 1.8623 ,FALSE,TRUE,0,0.003820896,0.003820896,Feb-24
2024/2/8,0,0,0,0, 1.8623 ,FALSE,FALSE,0,0,0,Feb-24
2024/2/19,0,0,0,0, 1.8623 ,FALSE,FALSE,0,0,0,Feb-24
2024/2/20,0,0,0,0, 1.8623 ,FALSE,FALSE,0,0,0,Feb-24
2024/2/21,10,0.010716956,0.000249232,0.010465116, 1.8730 ,TRUE,TRUE,0.000249232,0.010465116279069653,0.010716956052172266,Feb-24
2024/2/22,29,0.000246616,8.21963E-05,0.000164406, 1.8732 ,TRUE,TRUE,8.219628472783125e-05,0.000164406,0.000246616,Feb-24
2024/2/23,0,0,0,0, 1.8732 ,FALSE,TRUE,0,0.002239469,0.002239469,Feb-24
2024/2/26,7,0.006442436,-0.000167336,0.006610879, 1.8797 ,TRUE,TRUE,-0.000167336,0.006610879,0.006442436,Feb-24
2024/2/27,22,0.024865813,-0.002147783,0.02707174, 1.9045 ,TRUE,TRUE,-0.002147783,0.027071740111294984,0.024865813,Feb-24
2024/2/28,18,0.033080847,0.005178544,0.027758554, 1.9376 ,TRUE,TRUE,0.005178544,0.027758554402153024,0.033080847,Feb-24
2024/2/29,20,0.006770911,0,0.006770911, 1.9444 ,TRUE,TRUE,0,0.006770911,0.006770911,Feb-24
2024/3/1,0,0,0,0, 1.9444 ,FALSE,FALSE,0,0,0,Mar-24
2024/3/4,0,0,0,0, 1.9444 ,FALSE,FALSE,0,0,0,Mar-24
2024/3/5,0,0,0,0, 1.9444 ,FALSE,FALSE,0,0,0,Mar-24
2024/3/6,0,0,0,0, 1.9444 ,FALSE,TRUE,0,0.014909756735548063,0.014909756735548063,Mar-24
2024/3/7,0,0,0,0, 1.9444 ,FALSE,FALSE,0,0,0,Mar-24
2024/3/8,0,0,0,0, 1.9444 ,FALSE,FALSE,0,0,0,Mar-24
2024/3/11,47,-0.002281391,-0.001114144,-0.001168549, 1.9421 ,TRUE,TRUE,-0.001114144,-0.001168549,-0.002281391,Mar-24
2024/3/12,0,0,0,0, 1.9421 ,FALSE,TRUE,0,0.004959589,0.004959589,Mar-24
2024/3/13,0,0,0,0, 1.9421 ,FALSE,FALSE,0,0,0,Mar-24
2024/3/14,0,0,0,0, 1.9421 ,FALSE,FALSE,0,0,0,Mar-24
2024/3/15,0,0,0,0, 1.9421 ,FALSE,FALSE,0,0,0,Mar-24
2024/3/18,47,0.007064192,0.002827208,0.004225039, 1.9492 ,TRUE,TRUE,0.002827208,0.004225039,0.007064192,Mar-24
2024/3/19,0,0,0,0, 1.9492 ,FALSE,FALSE,0,0,0,Mar-24
2024/3/20,30,0.001970929,0,0.001970929, 1.9511 ,TRUE,TRUE,0,0.001970929,0.001970929,Mar-24
2024/3/21,0,0,0,0, 1.9511 ,FALSE,FALSE,0,0,0,Mar-24
2024/3/22,19,0.01369723,0.002645798,0.011022269, 1.9648 ,FALSE,TRUE,0,0.011022268719174999,0.011022268719174999,Mar-24
2024/3/25,18,-0.004986966,0.001095621,-0.00607593, 1.9599 ,TRUE,TRUE,0.001095621,-0.00607593,-0.004986966,Mar-24
2024/3/26,0,0,0,0, 1.9599 ,FALSE,FALSE,0,0,0,Mar-24
2024/3/27,18,0.012852872,0.003688891,0.0091303, 1.9727 ,TRUE,TRUE,0.003688891,0.0091303,0.012852871510115271,Mar-24
2024/3/28,31,0.013724889,-0.000536727,0.014269275, 1.9864 ,TRUE,TRUE,-0.000536727,0.014269275028768513,0.013724888820732861,Mar-24
2024/3/29,0,0,0,0, 1.9864 ,FALSE,FALSE,0,0,0,Mar-24
2024/4/1,20,0.000102579,0.002109548,-0.002002745, 1.9865 ,TRUE,TRUE,0.002109548,-0.002002745,0.000102579,Apr-24
2024/4/2,0,0,0,0, 1.9865 ,FALSE,FALSE,0,0,0,Apr-24
2024/4/3,0,0,0,0, 1.9865 ,FALSE,FALSE,0,0,0,Apr-24
2024/4/8,0,0,0,0, 1.9865 ,FALSE,FALSE,0,0,0,Apr-24
2024/4/9,36,0.010962195,0,0.010962195, 1.9975 ,TRUE,TRUE,0,0.010962195442429712,0.010962195442429712,Apr-24
2024/4/10,0,0,0,0, 1.9975 ,FALSE,FALSE,0,0,0,Apr-24
2024/4/11,31,-0.007505186,0.00226287,-0.009746002, 1.9900 ,TRUE,TRUE,0.00226287,-0.009746002,-0.007505186,Apr-24
2024/4/12,0,0,0,0, 1.9900 ,FALSE,FALSE,0,0,0,Apr-24
2024/4/15,11,0.023482998,0,0.023482998, 2.0135 ,TRUE,TRUE,0,0.023482998309224068,0.023482998,Apr-24
2024/4/16,18,0.027664486,0.009388226,0.018106274, 2.0411 ,TRUE,TRUE,0.009388226,0.018106274300525804,0.027664486,Apr-24
2024/4/17,47,-0.001601263,0.003143066,-0.004729463, 2.0395 ,TRUE,FALSE,0.003143066,0,0.003143066,Apr-24
2024/4/18,0,0,0,0, 2.0395 ,FALSE,FALSE,0,0,0,Apr-24
2024/4/19,0,0,0,0, 2.0395 ,FALSE,FALSE,0,0,0,Apr-24
2024/4/22,0,0,0,0, 2.0395 ,FALSE,FALSE,0,0,0,Apr-24
2024/4/23,0,0,0,0, 2.0395 ,FALSE,FALSE,0,0,0,Apr-24
2024/4/24,0,0,0,0, 2.0395 ,FALSE,FALSE,0,0,0,Apr-24
2024/4/25,0,0,0,0, 2.0395 ,FALSE,FALSE,0,0,0,Apr-24
2024/4/26,0,0,0,0, 2.0395 ,FALSE,FALSE,0,0,0,Apr-24
2024/4/29,0,0,0,0, 2.0395 ,FALSE,FALSE,0,0,0,Apr-24
2024/4/30,0,0,0,0, 2.0395 ,FALSE,FALSE,0,0,0,Apr-24
2024/5/6,0,0,0,0, 2.0395 ,FALSE,FALSE,0,0,0,May-24
2024/5/7,28,-0.009270031,0,-0.009270031, 2.0303 ,FALSE,FALSE,0,0,0,May-24
2024/5/8,0,0,0,0, 2.0303 ,FALSE,FALSE,0,0,0,May-24
2024/5/9,45,0.003191435,-0.001694121,0.004893847, 2.0335 ,TRUE,FALSE,-0.001694121,0,-0.001694121,May-24
2024/5/10,0,0,0,0, 2.0335 ,FALSE,TRUE,0,-0.001277955,-0.001277955,May-24
2024/5/13,0,0,0,0, 2.0335 ,FALSE,FALSE,0,0,0,May-24
2024/5/14,0,0,0,0, 2.0335 ,FALSE,FALSE,0,0,0,May-24
2024/5/15,0,0,0,0, 2.0335 ,FALSE,FALSE,0,0,0,May-24
2024/5/16,0,0,0,0, 2.0335 ,FALSE,FALSE,0,0,0,May-24
2024/5/17,11,-0.000328935,0,-0.000328935, 2.0331 ,TRUE,TRUE,0,-0.000328935,-0.000328935,May-24
2024/5/20,0,0,0,0, 2.0331 ,FALSE,FALSE,0,0,0,May-24
2024/5/21,0,0,0,0, 2.0331 ,FALSE,FALSE,0,0,0,May-24
2024/5/22,0,0,0,0, 2.0331 ,FALSE,FALSE,0,0,0,May-24
2024/5/23,17,0.009323308,0,0.009323308, 2.0425 ,TRUE,TRUE,0,0.009323308,0.009323308,May-24
2024/5/24,0,0,0,0, 2.0425 ,FALSE,FALSE,0,0,0,May-24
2024/5/27,0,0,0,0, 2.0425 ,FALSE,FALSE,0,0,0,May-24
2024/5/28,0,0,0,0, 2.0425 ,FALSE,FALSE,0,0,0,May-24
2024/5/29,26,0.001325758,0,0.001325758, 2.0438 ,FALSE,TRUE,0,0.001114206,0.001114206,May-24
2024/5/30,0,0,0,0, 2.0438 ,FALSE,FALSE,0,0,0,May-24
2024/5/31,0,0,0,0, 2.0438 ,FALSE,FALSE,0,0,0,May-24
2024/6/3,0,0,0,0, 2.0438 ,FALSE,FALSE,0,0,0,Jun-24
2024/6/4,45,0.011256853,0.001356648,0.009886792, 2.0550 ,TRUE,TRUE,0.001356648,0.009886792,0.011256853,Jun-24
2024/6/5,0,0,0,0, 2.0550 ,FALSE,FALSE,0,0,0,Jun-24
2024/6/6,0,0,0,0, 2.0550 ,FALSE,FALSE,0,0,0,Jun-24
2024/6/7,0,0,0,0, 2.0550 ,FALSE,FALSE,0,0,0,Jun-24
2024/6/11,34,0.003853565,0,0.003853565, 2.0589 ,TRUE,TRUE,0,0.003853565,0.003853565,Jun-24
2024/6/12,32,0.003834164,-0.001585863,0.005428636, 2.0627 ,TRUE,FALSE,-0.001585863,0,-0.001585863,Jun-24
2024/6/13,0,0,0,0, 2.0627 ,FALSE,FALSE,0,0,0,Jun-24
2024/6/14,29,0.004465647,0.004215573,0.000249025, 2.0672 ,FALSE,TRUE,0,0.000249025,0.000249025,Jun-24
2024/6/17,0,0,0,0, 2.0672 ,FALSE,FALSE,0,0,0,Jun-24
2024/6/18,0,0,0,0, 2.0672 ,FALSE,FALSE,0,0,0,Jun-24
2024/6/19,0,0,0,0, 2.0672 ,FALSE,FALSE,0,0,0,Jun-24
2024/6/20,0,0,0,0, 2.0672 ,FALSE,FALSE,0,0,0,Jun-24
2024/6/21,0,0,0,0, 2.0672 ,FALSE,FALSE,0,0,0,Jun-24
2024/6/24,43,0.011563943,0,0.011563943, 2.0788 ,TRUE,TRUE,0,0.011563942983336739,0.011563942983336739,Jun-24
2024/6/25,0,0,0,0, 2.0788 ,FALSE,FALSE,0,0,0,Jun-24
2024/6/26,36,0.014457831,0,0.014457831, 2.0932 ,TRUE,TRUE,0,0.014457831325301207,0.014457831325301207,Jun-24
2024/6/27,18,0.000203749,-0.001629992,0.001836735, 2.0934 ,TRUE,TRUE,-0.001629992,0.001836735,0.000203749,Jun-24
2024/6/28,0,0,0,0, 2.0934 ,FALSE,FALSE,0,0,0,Jun-24
2024/7/1,47,0.001156008,0.002087804,-0.000929854, 2.0946 ,FALSE,TRUE,0,-0.000929854,-0.000929854,Jul-24
2024/7/2,43,0.008372282,0,0.008372282, 2.1029 ,TRUE,TRUE,0,0.008372282,0.008372282,Jul-24
2024/7/3,0,0,0,0, 2.1029 ,FALSE,FALSE,0,0,0,Jul-24
2024/7/4,0,0,0,0, 2.1029 ,FALSE,FALSE,0,0,0,Jul-24
2024/7/5,36,0.016033058,0,0.016033058, 2.1190 ,TRUE,TRUE,0,0.016033057851239763,0.016033057851239763,Jul-24
2024/7/8,18,0.019401982,-0.0009659,0.020387574, 2.1384 ,TRUE,TRUE,-0.0009659,0.020387574088864824,0.019401982,Jul-24
2024/7/9,22,0.004821873,0.000205982,0.004614941, 2.1432 ,TRUE,TRUE,0.000205982,0.004614941,0.004821873,Jul-24
2024/7/10,30,-0.005813464,0,-0.005813464, 2.1374 ,TRUE,TRUE,0,-0.005813464,-0.005813464,Jul-24
2024/7/11,0,0,0,0, 2.1374 ,FALSE,FALSE,0,0,0,Jul-24
2024/7/12,43,0.00722744,0,0.00722744, 2.1446 ,TRUE,TRUE,0,0.00722744,0.00722744,Jul-24
2024/7/15,43,-0.00411421,0,-0.00411421, 2.1405 ,TRUE,TRUE,0,-0.00411421,-0.00411421,Jul-24
2024/7/16,0,0,0,0, 2.1405 ,FALSE,FALSE,0,0,0,Jul-24
2024/7/17,43,-0.011275079,0,-0.011275079, 2.1292 ,TRUE,FALSE,0,0,0,Jul-24
2024/7/18,0,0,0,0, 2.1292 ,FALSE,FALSE,0,0,0,Jul-24
2024/7/19,29,0.005425425,0.000656868,0.004765426, 2.1347 ,TRUE,TRUE,0.000656868,0.004765426,0.005425425,Jul-24
2024/7/22,0,0,0,0, 2.1347 ,FALSE,FALSE,0,0,0,Jul-24
2024/7/23,17,0.012915601,0,0.012915601, 2.1476 ,TRUE,TRUE,0,0.012915601,0.012915601,Jul-24
2024/7/24,0,0,0,0, 2.1476 ,FALSE,FALSE,0,0,0,Jul-24
2024/7/25,31,0.017764523,0.005532503,0.012164718, 2.1653 ,TRUE,TRUE,0.005532503,0.012164718019257226,0.017764523,Jul-24
2024/7/26,22,0.006334244,-0.002123413,0.008475654, 2.1717 ,TRUE,TRUE,-0.002123413,0.008475654,0.006334244,Jul-24
2024/7/29,30,0.005032412,0,0.005032412, 2.1767 ,TRUE,TRUE,0,0.005032412,0.005032412,Jul-24
2024/7/30,0,0,0,0, 2.1767 ,FALSE,FALSE,0,0,0,Jul-24
2024/7/31,0,0,0,0, 2.1767 ,FALSE,FALSE,0,0,0,Jul-24
